filename,width,height,class,xmin,ymin,xmax,ymax
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_545055.JPG,416,416,Pivot,100,111,403,414
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1547981.JPG,416,416,Pivot,0,0,416,406
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_956579.JPG,416,416,Pivot,0,0,340,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_614325.JPG,416,416,Pivot,22,67,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_740597.JPG,416,416,Pivot,0,120,324,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1063727.JPG,416,416,Pivot,0,75,339,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_490876.JPG,416,416,Pivot,33,61,372,400
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_367054.JPG,416,416,Pivot,0,0,339,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_357796.JPG,416,416,Pivot,19,0,356,299
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_118087.JPG,416,416,Pivot,0,59,392,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1250850.JPG,416,416,Pivot,0,0,329,317
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_985600.JPG,416,416,Pivot,123,0,416,305
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1479956.JPG,416,416,Pivot,142,85,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1120859.JPG,416,416,Pivot,2,0,382,358
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1084449.JPG,416,416,Pivot,0,3,415,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1371928.JPG,416,416,Pivot,112,32,415,336
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_33703.JPG,416,416,Pivot,72,43,389,357
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1419017.JPG,416,416,Pivot,74,0,416,318
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_262821.JPG,416,416,Pivot,106,0,416,365
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_614209.JPG,416,416,Pivot,0,0,416,398
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_957184.JPG,416,416,Pivot,0,23,343,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1615717.JPG,416,416,Pivot,132,34,416,371
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_544451.JPG,416,416,Pivot,119,123,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_203946.JPG,416,416,Pivot,0,21,278,359
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_587749.JPG,416,416,Pivot,115,125,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1302660.JPG,416,416,Pivot,0,19,397,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_772949.JPG,416,416,Pivot,0,114,276,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1298361.JPG,416,416,Pivot,0,0,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_366368.JPG,416,416,Pivot,0,118,286,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1719293.JPG,416,416,Pivot,0,38,270,357
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_911669.JPG,416,416,Pivot,82,5,416,353
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_679022.JPG,416,416,Pivot,86,91,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_510350.JPG,416,416,Pivot,102,0,416,357
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_133092.JPG,416,416,Pivot,0,69,315,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1434924.JPG,416,416,Pivot,112,87,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_440618.JPG,416,416,Pivot,0,116,322,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1333417.JPG,416,416,Pivot,51,0,365,259
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1331724.JPG,416,416,Pivot,0,0,304,311
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1549731.JPG,416,416,Pivot,0,0,416,391
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_189458.JPG,416,416,Pivot,0,89,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_184114.JPG,416,416,Pivot,0,0,292,344
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_287739.JPG,416,416,Pivot,4,113,359,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_579336.JPG,416,416,Pivot,0,111,360,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_348605.JPG,416,416,Pivot,25,88,345,408
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_495507.JPG,416,416,Pivot,0,0,300,316
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_162229.JPG,416,416,Pivot,1,78,384,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_562925.JPG,416,416,Pivot,0,0,230,250
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_449217.JPG,416,416,Pivot,167,96,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1529406.JPG,416,416,Pivot,134,33,416,368
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_924753.JPG,416,416,Pivot,0,101,343,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_925209.JPG,416,416,Pivot,0,71,288,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_394785.JPG,416,416,Pivot,121,118,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_309541.JPG,416,416,Pivot,39,0,354,250
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1320771.JPG,416,416,Pivot,61,130,410,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_639197.JPG,416,416,Pivot,0,0,384,304
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_849127.JPG,416,416,Pivot,6,0,342,293
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_630512.JPG,416,416,Pivot,0,23,383,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1044083.JPG,416,416,Pivot,0,124,319,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_794621.JPG,416,416,Pivot,16,0,416,319
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1479185.JPG,416,416,Pivot,0,0,332,352
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_413010.JPG,416,416,Pivot,81,19,416,387
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1530484.JPG,416,416,Pivot,0,0,312,278
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_83115.JPG,416,416,Pivot,48,125,355,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_112752.JPG,416,416,Pivot,179,116,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_184708.JPG,416,416,Pivot,0,89,270,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_387327.JPG,416,416,Pivot,0,25,351,384
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1418171.JPG,416,416,Pivot,132,114,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_435156.JPG,416,416,Pivot,0,18,414,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1238328.JPG,416,416,Pivot,0,81,279,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_459086.JPG,416,416,Pivot,0,21,314,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1701723.JPG,416,416,Pivot,16,0,416,328
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_778833.JPG,416,416,Pivot,0,106,291,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1024912.JPG,416,416,Pivot,0,0,258,261
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1674078.JPG,416,416,Pivot,1,0,316,255
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1252139.JPG,416,416,Pivot,0,5,290,367
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_325962.JPG,416,416,Pivot,111,87,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1087107.JPG,416,416,Pivot,83,0,416,405
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_926493.JPG,416,416,Pivot,0,11,292,371
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1554677.JPG,416,416,Pivot,0,94,336,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1096142.JPG,416,416,Pivot,0,0,380,321
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1469505.JPG,416,416,Pivot,27,141,352,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1265892.JPG,416,416,Pivot,0,0,283,278
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_31753.JPG,416,416,Pivot,77,104,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_685774.JPG,416,416,Pivot,0,27,244,348
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_667164.JPG,416,416,Pivot,43,24,409,355
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1047328.JPG,416,416,Pivot,0,1,410,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_998554.JPG,416,416,Pivot,119,22,416,318
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_111876.JPG,416,416,Pivot,0,0,268,293
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_649464.JPG,416,416,Pivot,0,39,384,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1095867.JPG,416,416,Pivot,0,76,285,396
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_998867.JPG,416,416,Pivot,117,21,416,317
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_241761.JPG,416,416,Pivot,0,41,284,398
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_282437.JPG,416,416,Pivot,0,0,329,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1248014.JPG,416,416,Pivot,43,0,401,323
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1317552.JPG,416,416,Pivot,0,25,277,358
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_36330.JPG,416,416,Pivot,0,0,341,298
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_329518.JPG,416,416,Pivot,0,25,392,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_704992.JPG,416,416,Pivot,3,27,334,358
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_770634.JPG,416,416,Pivot,0,0,387,327
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_464598.JPG,416,416,Pivot,26,0,335,243
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_435398.JPG,416,416,Pivot,98,0,416,346
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1164565.JPG,416,416,Pivot,38,8,416,397
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_985182.JPG,416,416,Pivot,113,128,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1129084.JPG,416,416,Pivot,115,152,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_555042.JPG,416,416,Pivot,119,148,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_746980.JPG,416,416,Pivot,98,0,416,398
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1204190.JPG,416,416,Pivot,0,127,354,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_376791.JPG,416,416,Pivot,25,0,416,310
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1491286.JPG,416,416,Pivot,0,0,416,339
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1694997.JPG,416,416,Pivot,67,79,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1068653.JPG,416,416,Pivot,5,67,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_520155.JPG,416,416,Pivot,104,38,416,405
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_34635.JPG,416,416,Pivot,29,0,346,236
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_237956.JPG,416,416,Pivot,0,98,250,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_761451.JPG,416,416,Pivot,11,0,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1067258.JPG,416,416,Pivot,69,81,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_588747.JPG,416,416,Pivot,0,0,396,394
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_593264.JPG,416,416,Pivot,31,83,394,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1343474.JPG,416,416,Pivot,24,128,398,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_267804.JPG,416,416,Pivot,106,4,416,384
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_390676.JPG,416,416,Pivot,0,0,412,333
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_278527.JPG,416,416,Pivot,167,136,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_968389.JPG,416,416,Pivot,0,34,373,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_798666.JPG,416,416,Pivot,12,0,383,300
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1492773.JPG,416,416,Pivot,11,0,355,335
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_872187.JPG,416,416,Pivot,114,0,416,250
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1622199.JPG,416,416,Pivot,40,131,347,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1243644.JPG,416,416,Pivot,131,135,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_756417.JPG,416,416,Pivot,38,136,362,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1700885.JPG,416,416,Pivot,110,133,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_464093.JPG,416,416,Pivot,43,0,352,258
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1112441.JPG,416,416,Pivot,0,0,288,268
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_818845.JPG,416,416,Pivot,0,10,322,390
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_800206.JPG,416,416,Pivot,52,0,416,290
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_358809.JPG,416,416,Pivot,18,127,355,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_590500.JPG,416,416,Pivot,132,0,416,255
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1454891.JPG,416,416,Pivot,140,171,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_106168.JPG,416,416,Pivot,9,60,318,369
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1675797.JPG,416,416,Pivot,117,0,416,253
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1172651.JPG,416,416,Pivot,0,5,348,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_300195.JPG,416,416,Pivot,69,0,416,376
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_883903.JPG,416,416,Pivot,0,0,397,390
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_826092.JPG,416,416,Pivot,2,0,337,306
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1623008.JPG,416,416,Pivot,109,131,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_594263.JPG,416,416,Pivot,133,107,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1091960.JPG,416,416,Pivot,43,29,348,331
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_487974.JPG,416,416,Pivot,34,0,382,279
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_19499.JPG,416,416,Pivot,0,0,259,284
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1709148.JPG,416,416,Pivot,11,0,367,361
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_273086.JPG,416,416,Pivot,34,105,408,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1031816.JPG,416,416,Pivot,114,105,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1540956.JPG,416,416,Pivot,0,35,312,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1391295.JPG,416,416,Pivot,0,24,262,364
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_995566.JPG,416,416,Pivot,24,4,416,410
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1041834.JPG,416,416,Pivot,97,89,407,399
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1298061.JPG,416,416,Pivot,72,75,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1237081.JPG,416,416,Pivot,0,87,414,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_316624.JPG,416,416,Pivot,44,110,390,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_259535.JPG,416,416,Pivot,0,0,333,297
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1249707.JPG,416,416,Pivot,3,0,416,382
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1126633.JPG,416,416,Pivot,71,0,416,276
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_693234.JPG,416,416,Pivot,103,70,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_917913.JPG,416,416,Pivot,23,0,342,253
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1036935.JPG,416,416,Pivot,24,0,398,338
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_622281.JPG,416,416,Pivot,94,37,412,355
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1008846.JPG,416,416,Pivot,6,110,349,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1121991.JPG,416,416,Pivot,0,17,317,349
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_901479.JPG,416,416,Pivot,0,0,372,382
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1429384.JPG,416,416,Pivot,0,31,322,373
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1153712.JPG,416,416,Pivot,27,134,326,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_24431.JPG,416,416,Pivot,93,9,416,337
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_367135.JPG,416,416,Pivot,15,0,416,410
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1139980.JPG,416,416,Pivot,108,132,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_863442.JPG,416,416,Pivot,0,86,275,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_868128.JPG,416,416,Pivot,4,97,350,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_5192.JPG,416,416,Pivot,0,109,248,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_400813.JPG,416,416,Pivot,0,0,375,331
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1390629.JPG,416,416,Pivot,0,102,260,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1721874.JPG,416,416,Pivot,2,0,302,241
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_161627.JPG,416,416,Pivot,89,0,416,369
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_99907.JPG,416,416,Pivot,0,112,356,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1129133.JPG,416,416,Pivot,7,0,351,287
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1003342.JPG,416,416,Pivot,0,0,369,349
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_719490.JPG,416,416,Pivot,6,0,400,389
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1337033.JPG,416,416,Pivot,8,0,416,336
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_245844.JPG,416,416,Pivot,88,129,407,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_445945.JPG,416,416,Pivot,38,93,346,401
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_1587631.JPG,416,416,Pivot,0,0,338,363
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_411334.JPG,416,416,Pivot,53,0,416,294
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_711905.JPG,416,416,Pivot,105,80,416,416
/workspace/shared_volume/pivot_silobolsa_qgis/DONE/gen2/Pivot/Pivot_154681.JPG,416,416,Pivot,61,46,416,406
